cluster_id,timestamp,temperature_ambiante_c,temperature_sol_c,humidite_ambiante,humidite_sol,azote_mg_kg,phosphore_mg_kg,potassium_mg_kg,ph
cluster_08,2024-01-17 06:00:00,20.7,13.3,58.1,66.1,133.1,30.3,196.7,6.75
cluster_09,2024-01-17 06:00:00,20.2,13.6,63.3,66.5,130.9,28.8,197.0,6.94
cluster_10,2024-01-17 06:00:00,20.6,12.7,64.4,65.0,133.7,29.2,196.1,7.07
cluster_01,2024-01-17 06:30:00,21.3,13.6,56.3,65.9,132.4,30.3,201.0,6.89
cluster_02,2024-01-17 06:30:00,20.5,14.1,56.8,72.3,134.0,30.0,195.7,6.91
cluster_03,2024-01-17 06:30:00,20.2,13.5,59.1,72.4,134.3,29.0,200.5,6.91
cluster_04,2024-01-17 06:30:00,20.9,13.5,52.5,73.4,133.9,29.2,196.2,6.97
cluster_05,2024-01-17 06:30:00,19.7,13.6,62.2,69.2,133.0,28.7,197.4,6.93
cluster_06,2024-01-17 06:30:00,19.6,14.5,57.6,70.1,132.9,30.0,193.0,6.94
cluster_07,2024-01-17 06:30:00,21.3,14.2,60.3,70.9,130.8,29.4,192.8,6.7
cluster_08,2024-01-17 06:30:00,21.3,14.3,52.7,69.7,133.7,30.4,196.1,6.87
cluster_09,2024-01-17 06:30:00,20.8,14.6,57.9,70.1,131.5,28.9,196.4,7.06
cluster_10,2024-01-17 06:30:00,21.2,13.8,58.9,68.6,134.2,29.3,195.5,7.19
cluster_01,2024-01-17 07:00:00,19.6,15.9,60.9,65.1,132.2,30.2,201.5,6.79
cluster_02,2024-01-17 07:00:00,18.7,16.4,61.4,71.5,133.8,29.9,196.2,6.81
cluster_03,2024-01-17 07:00:00,18.5,15.8,63.7,71.6,134.1,28.9,201.0,6.81
cluster_04,2024-01-17 07:00:00,19.2,15.8,57.1,72.7,133.7,29.2,196.7,6.87
cluster_05,2024-01-17 07:00:00,17.9,15.9,66.8,68.4,132.8,28.6,197.9,6.83
cluster_06,2024-01-17 07:00:00,17.9,16.8,62.2,69.3,132.6,29.9,193.5,6.83
cluster_07,2024-01-17 07:00:00,19.5,16.5,64.9,70.2,130.6,29.3,193.3,6.59
cluster_08,2024-01-17 07:00:00,19.5,16.6,57.3,68.9,133.5,30.3,196.6,6.77
cluster_09,2024-01-17 07:00:00,19.0,16.9,62.5,69.3,131.3,28.8,196.9,6.96
cluster_10,2024-01-17 07:00:00,19.5,16.1,63.5,67.8,134.0,29.3,196.0,7.08
cluster_01,2024-01-17 07:30:00,23.4,16.9,55.5,65.6,133.1,30.3,199.7,6.68
cluster_02,2024-01-17 07:30:00,22.5,17.4,56.0,71.9,134.7,30.0,194.4,6.7
cluster_03,2024-01-17 07:30:00,22.3,16.7,58.3,72.0,135.0,29.0,199.2,6.69
cluster_04,2024-01-17 07:30:00,23.0,16.8,51.7,73.1,134.6,29.3,194.9,6.75
cluster_05,2024-01-17 07:30:00,21.8,16.9,61.3,68.8,133.8,28.7,196.1,6.71
cluster_06,2024-01-17 07:30:00,21.7,17.7,56.8,69.7,133.6,30.0,191.7,6.72
cluster_07,2024-01-17 07:30:00,23.4,17.5,59.5,70.6,131.5,29.4,191.5,6.48
cluster_08,2024-01-17 07:30:00,23.4,17.6,51.9,69.3,134.4,30.4,194.8,6.65
cluster_09,2024-01-17 07:30:00,22.9,17.8,57.0,69.7,132.2,28.9,195.1,6.84
cluster_10,2024-01-17 07:30:00,23.3,17.0,58.1,68.2,134.9,29.4,194.2,6.97
cluster_01,2024-01-17 08:00:00,24.5,17.7,48.4,67.8,134.2,30.2,201.0,6.8
cluster_02,2024-01-17 08:00:00,23.6,18.2,48.9,74.1,135.8,29.9,195.7,6.82
cluster_03,2024-01-17 08:00:00,23.4,17.5,51.2,74.3,136.0,28.9,200.5,6.82
cluster_04,2024-01-17 08:00:00,24.1,17.5,44.6,75.3,135.7,29.2,196.2,6.88
cluster_05,2024-01-17 08:00:00,22.8,17.7,54.3,71.0,134.8,28.6,197.4,6.83
cluster_06,2024-01-17 08:00:00,22.8,18.5,49.7,71.9,134.6,29.9,193.0,6.84
cluster_07,2024-01-17 08:00:00,24.4,18.3,52.4,72.8,132.6,29.4,192.8,6.6
cluster_08,2024-01-17 08:00:00,24.4,18.4,44.8,71.5,135.5,30.3,196.1,6.78
cluster_09,2024-01-17 08:00:00,23.9,18.6,50.0,71.9,133.3,28.8,196.4,6.97
cluster_10,2024-01-17 08:00:00,24.3,17.8,51.0,70.4,136.0,29.3,195.5,7.09
cluster_01,2024-01-17 08:30:00,29.0,18.9,48.7,67.9,131.7,29.9,199.0,6.78
cluster_02,2024-01-17 08:30:00,28.1,19.4,49.3,74.3,133.3,29.7,193.8,6.8
cluster_03,2024-01-17 08:30:00,27.9,18.7,51.6,74.4,133.6,28.6,198.5,6.8
cluster_04,2024-01-17 08:30:00,28.5,18.8,45.0,75.4,133.2,28.9,194.3,6.86
cluster_05,2024-01-17 08:30:00,27.3,18.9,54.6,71.2,132.3,28.4,195.5,6.82
cluster_06,2024-01-17 08:30:00,27.3,19.7,50.0,72.0,132.2,29.6,191.0,6.82
cluster_07,2024-01-17 08:30:00,28.9,19.5,52.8,72.9,130.1,29.1,190.8,6.59
cluster_08,2024-01-17 08:30:00,28.9,19.6,45.2,71.6,133.0,30.1,194.1,6.76
cluster_09,2024-01-17 08:30:00,28.4,19.8,50.3,72.1,130.8,28.6,194.4,6.95
cluster_10,2024-01-17 08:30:00,28.8,19.0,51.4,70.5,133.5,29.0,193.5,7.07
cluster_01,2024-01-17 09:00:00,25.8,20.0,44.7,67.2,131.7,30.4,200.6,6.83
cluster_02,2024-01-17 09:00:00,24.9,20.5,45.2,73.6,133.3,30.1,195.3,6.85
cluster_03,2024-01-17 09:00:00,24.7,19.9,47.6,73.7,133.6,29.1,200.1,6.84
cluster_04,2024-01-17 09:00:00,25.4,19.9,41.0,74.7,133.2,29.3,195.8,6.91
cluster_05,2024-01-17 09:00:00,24.1,20.0,50.6,70.4,132.3,28.8,197.0,6.86
cluster_06,2024-01-17 09:00:00,24.1,20.9,46.0,71.3,132.2,30.1,192.5,6.87
cluster_07,2024-01-17 09:00:00,25.7,20.7,48.8,72.2,130.1,29.5,192.4,6.63
cluster_08,2024-01-17 09:00:00,25.7,20.8,41.1,70.9,133.0,30.5,195.7,6.81
cluster_09,2024-01-17 09:00:00,25.2,21.0,46.3,71.3,130.8,29.0,196.0,6.99
cluster_10,2024-01-17 09:00:00,25.6,20.2,47.4,69.8,133.5,29.4,195.1,7.12
cluster_01,2024-01-17 09:30:00,27.2,20.0,41.5,69.9,132.9,30.1,199.6,6.8
cluster_02,2024-01-17 09:30:00,26.3,20.5,42.0,76.3,134.5,29.8,194.3,6.82
cluster_03,2024-01-17 09:30:00,26.1,19.9,44.3,76.4,134.8,28.8,199.1,6.81
cluster_04,2024-01-17 09:30:00,26.8,19.9,37.7,77.4,134.4,29.0,194.8,6.87
cluster_05,2024-01-17 09:30:00,25.5,20.0,47.4,73.1,133.5,28.5,196.0,6.83
cluster_06,2024-01-17 09:30:00,25.5,20.9,42.8,74.0,133.4,29.8,191.6,6.84
cluster_07,2024-01-17 09:30:00,27.1,20.6,45.5,74.9,131.3,29.2,191.4,6.6
cluster_08,2024-01-17 09:30:00,27.1,20.7,37.9,73.6,134.2,30.2,194.7,6.78
cluster_09,2024-01-17 09:30:00,26.7,21.0,43.0,74.1,132.0,28.7,195.0,6.96
cluster_10,2024-01-17 09:30:00,27.1,20.2,44.1,72.5,134.7,29.1,194.1,7.09
cluster_01,2024-01-17 10:00:00,27.3,21.1,46.9,66.9,132.6,29.8,199.8,6.76
cluster_02,2024-01-17 10:00:00,26.4,21.6,47.5,73.3,134.2,29.6,194.5,6.78
cluster_03,2024-01-17 10:00:00,26.2,21.0,49.8,73.4,134.5,28.6,199.2,6.77
cluster_04,2024-01-17 10:00:00,26.9,21.0,43.2,74.4,134.1,28.8,195.0,6.83
cluster_05,2024-01-17 10:00:00,25.6,21.1,52.8,70.2,133.2,28.3,196.2,6.79
cluster_06,2024-01-17 10:00:00,25.6,22.0,48.3,71.0,133.0,29.5,191.7,6.8
cluster_07,2024-01-17 10:00:00,27.2,21.8,51.0,71.9,131.0,29.0,191.6,6.56
cluster_08,2024-01-17 10:00:00,27.2,21.9,43.4,70.6,133.9,30.0,194.8,6.73
cluster_09,2024-01-17 10:00:00,26.7,22.1,48.5,71.1,131.7,28.5,195.1,6.92
cluster_10,2024-01-17 10:00:00,27.1,21.3,49.6,69.5,134.4,28.9,194.2,7.05
cluster_01,2024-01-17 10:30:00,26.0,22.3,48.7,69.8,133.5,30.1,202.1,6.7
cluster_02,2024-01-17 10:30:00,25.2,22.8,49.3,76.1,135.1,29.8,196.8,6.72
cluster_03,2024-01-17 10:30:00,24.9,22.2,51.6,76.2,135.4,28.8,201.6,6.72
cluster_04,2024-01-17 10:30:00,25.6,22.2,45.0,77.3,135.0,29.0,197.3,6.78
cluster_05,2024-01-17 10:30:00,24.4,22.3,54.6,73.0,134.1,28.5,198.5,6.74
cluster_06,2024-01-17 10:30:00,24.3,23.2,50.0,73.9,134.0,29.8,194.0,6.74
cluster_07,2024-01-17 10:30:00,26.0,22.9,52.8,74.8,131.9,29.2,193.9,6.51
cluster_08,2024-01-17 10:30:00,26.0,23.0,45.2,73.5,134.8,30.2,197.2,6.68
cluster_09,2024-01-17 10:30:00,25.5,23.3,50.3,73.9,132.6,28.7,197.5,6.87
cluster_10,2024-01-17 10:30:00,25.9,22.5,51.4,72.4,135.3,29.1,196.6,6.99
cluster_01,2024-01-17 11:00:00,29.9,23.2,38.0,69.9,132.5,30.4,201.9,6.75
cluster_02,2024-01-17 11:00:00,29.0,23.7,38.5,76.3,134.0,30.2,196.6,6.77
cluster_03,2024-01-17 11:00:00,28.7,23.0,40.8,76.4,134.3,29.2,201.4,6.77
cluster_04,2024-01-17 11:00:00,29.4,23.0,34.2,77.4,134.0,29.4,197.1,6.83
cluster_05,2024-01-17 11:00:00,28.2,23.2,43.9,73.2,133.1,28.9,198.3,6.79
cluster_06,2024-01-17 11:00:00,28.1,24.0,39.3,74.0,132.9,30.1,193.8,6.79
cluster_07,2024-01-17 11:00:00,29.8,23.8,42.0,74.9,130.9,29.6,193.7,6.56
cluster_08,2024-01-17 11:00:00,29.8,23.9,34.4,73.7,133.8,30.6,196.9,6.73
cluster_09,2024-01-17 11:00:00,29.3,24.1,39.5,74.1,131.6,29.1,197.3,6.92
cluster_10,2024-01-17 11:00:00,29.7,23.3,40.6,72.5,134.3,29.5,196.3,7.04
cluster_01,2024-01-17 11:30:00,29.5,24.8,43.4,68.7,131.7,30.3,201.3,6.72
cluster_02,2024-01-17 11:30:00,28.6,25.3,43.9,75.0,133.3,30.0,196.0,6.74
cluster_03,2024-01-17 11:30:00,28.4,24.6,46.2,75.2,133.6,29.0,200.7,6.74
cluster_04,2024-01-17 11:30:00,29.0,24.7,39.6,76.2,133.2,29.3,196.5,6.8
cluster_05,2024-01-17 11:30:00,27.8,24.8,49.2,71.9,132.3,28.7,197.7,6.75
cluster_06,2024-01-17 11:30:00,27.8,25.6,44.7,72.8,132.1,30.0,193.2,6.76
cluster_07,2024-01-17 11:30:00,29.4,25.4,47.4,73.7,130.1,29.5,193.1,6.52
cluster_08,2024-01-17 11:30:00,29.4,25.5,39.8,72.4,133.0,30.5,196.3,6.7
cluster_09,2024-01-17 11:30:00,28.9,25.7,44.9,72.8,130.8,28.9,196.6,6.89
cluster_10,2024-01-17 11:30:00,29.3,24.9,46.0,71.3,133.5,29.4,195.7,7.01
cluster_01,2024-01-17 12:00:00,29.6,25.9,39.5,69.7,132.4,30.1,199.2,6.73
cluster_02,2024-01-17 12:00:00,28.7,26.4,40.1,76.0,134.0,29.8,193.9,6.75
cluster_03,2024-01-17 12:00:00,28.5,25.8,42.4,76.2,134.3,28.8,198.7,6.75
cluster_04,2024-01-17 12:00:00,29.2,25.8,35.8,77.2,133.9,29.0,194.4,6.81
cluster_05,2024-01-17 12:00:00,27.9,25.9,45.4,72.9,133.1,28.5,195.6,6.77
cluster_06,2024-01-17 12:00:00,27.9,26.8,40.8,73.8,132.9,29.8,191.1,6.78
cluster_07,2024-01-17 12:00:00,29.5,26.5,43.6,74.7,130.8,29.2,191.0,6.54
cluster_08,2024-01-17 12:00:00,29.5,26.7,36.0,73.4,133.7,30.2,194.3,6.71
cluster_09,2024-01-17 12:00:00,29.0,26.9,41.1,73.8,131.5,28.7,194.6,6.9
cluster_10,2024-01-17 12:00:00,29.4,26.1,42.2,72.3,134.2,29.1,193.6,7.03
cluster_01,2024-01-17 12:30:00,27.0,26.4,40.2,67.3,132.8,30.1,200.1,6.79
cluster_02,2024-01-17 12:30:00,26.1,26.9,40.7,73.6,134.4,29.8,194.8,6.81
cluster_03,2024-01-17 12:30:00,25.9,26.2,43.0,73.8,134.7,28.8,199.6,6.81
cluster_04,2024-01-17 12:30:00,26.6,26.3,36.4,74.8,134.3,29.0,195.3,6.87
cluster_05,2024-01-17 12:30:00,25.3,26.4,46.1,70.5,133.4,28.5,196.5,6.83
cluster_06,2024-01-17 12:30:00,25.3,27.2,41.5,71.4,133.3,29.7,192.0,6.83
cluster_07,2024-01-17 12:30:00,26.9,27.0,44.2,72.3,131.2,29.2,191.9,6.6
cluster_08,2024-01-17 12:30:00,26.9,27.1,36.6,71.0,134.1,30.2,195.1,6.77
cluster_09,2024-01-17 12:30:00,26.4,27.3,41.8,71.4,131.9,28.7,195.5,6.96
cluster_10,2024-01-17 12:30:00,26.8,26.5,42.8,69.9,134.6,29.1,194.5,7.08
cluster_01,2024-01-17 13:00:00,30.2,27.5,40.4,70.4,132.6,30.1,201.9,6.85
cluster_02,2024-01-17 13:00:00,29.3,28.0,40.9,76.8,134.1,29.8,196.6,6.87
cluster_03,2024-01-17 13:00:00,29.1,27.4,43.2,76.9,134.4,28.8,201.4,6.86
cluster_04,2024-01-17 13:00:00,29.8,27.4,36.6,77.9,134.1,29.0,197.1,6.92
cluster_05,2024-01-17 13:00:00,28.6,27.5,46.3,73.7,133.2,28.5,198.3,6.88
cluster_06,2024-01-17 13:00:00,28.5,28.3,41.7,74.5,133.0,29.7,193.8,6.89
cluster_07,2024-01-17 13:00:00,30.2,28.1,44.4,75.4,131.0,29.2,193.7,6.65
cluster_08,2024-01-17 13:00:00,30.2,28.2,36.8,74.1,133.8,30.2,196.9,6.83
cluster_09,2024-01-17 13:00:00,29.7,28.5,42.0,74.6,131.6,28.7,197.2,7.01
cluster_10,2024-01-17 13:00:00,30.1,27.6,43.0,73.0,134.4,29.1,196.3,7.14
cluster_01,2024-01-17 13:30:00,25.7,26.9,40.4,68.5,132.3,30.5,200.5,6.78
cluster_02,2024-01-17 13:30:00,24.8,27.4,40.9,74.9,133.9,30.3,195.3,6.8
cluster_03,2024-01-17 13:30:00,24.6,26.8,43.3,75.0,134.2,29.2,200.0,6.8
cluster_04,2024-01-17 13:30:00,25.3,26.8,36.7,76.1,133.8,29.5,195.8,6.86
cluster_05,2024-01-17 13:30:00,24.0,26.9,46.3,71.8,132.9,29.0,197.0,6.82
cluster_06,2024-01-17 13:30:00,24.0,27.8,41.7,72.7,132.7,30.2,192.5,6.82
cluster_07,2024-01-17 13:30:00,25.6,27.6,44.5,73.6,130.7,29.7,192.3,6.59
cluster_08,2024-01-17 13:30:00,25.6,27.7,36.8,72.3,133.6,30.7,195.6,6.76
cluster_09,2024-01-17 13:30:00,25.1,27.9,42.0,72.7,131.4,29.2,195.9,6.95
cluster_10,2024-01-17 13:30:00,25.5,27.1,43.1,71.2,134.1,29.6,195.0,7.08
cluster_01,2024-01-17 14:00:00,28.2,27.9,44.3,67.7,132.7,30.2,203.1,6.7
cluster_02,2024-01-17 14:00:00,27.3,28.4,44.8,74.1,134.3,29.9,197.8,6.72
cluster_03,2024-01-17 14:00:00,27.1,27.8,47.1,74.2,134.6,28.9,202.6,6.72
cluster_04,2024-01-17 14:00:00,27.8,27.8,40.6,75.3,134.2,29.2,198.3,6.78
cluster_05,2024-01-17 14:00:00,26.6,27.9,50.2,71.0,133.3,28.6,199.5,6.74
cluster_06,2024-01-17 14:00:00,26.5,28.8,45.6,71.9,133.2,29.9,195.1,6.75
cluster_07,2024-01-17 14:00:00,28.2,28.5,48.4,72.8,131.1,29.3,194.9,6.51
cluster_08,2024-01-17 14:00:00,28.2,28.6,40.7,71.5,134.0,30.3,198.2,6.68
cluster_09,2024-01-17 14:00:00,27.7,28.9,45.9,71.9,131.8,28.8,198.5,6.87
cluster_10,2024-01-17 14:00:00,28.1,28.0,46.9,70.4,134.5,29.3,197.6,7.0
cluster_01,2024-01-17 14:30:00,30.0,27.4,43.1,69.7,132.8,30.2,200.8,6.79
cluster_02,2024-01-17 14:30:00,29.2,27.9,43.6,76.1,134.3,29.9,195.5,6.81
cluster_03,2024-01-17 14:30:00,28.9,27.2,46.0,76.2,134.6,28.9,200.3,6.8
cluster_04,2024-01-17 14:30:00,29.6,27.3,39.4,77.3,134.3,29.2,196.0,6.86
cluster_05,2024-01-17 14:30:00,28.4,27.4,49.0,73.0,133.4,28.6,197.2,6.82
cluster_06,2024-01-17 14:30:00,28.3,28.2,44.4,73.9,133.2,29.9,192.7,6.83
cluster_07,2024-01-17 14:30:00,30.0,28.0,47.2,74.8,131.2,29.3,192.6,6.59
cluster_08,2024-01-17 14:30:00,30.0,28.1,39.6,73.5,134.0,30.3,195.8,6.76
cluster_09,2024-01-17 14:30:00,29.5,28.3,44.7,73.9,131.8,28.8,196.2,6.95
cluster_10,2024-01-17 14:30:00,29.9,27.5,45.8,72.4,134.6,29.3,195.2,7.08
cluster_01,2024-01-17 15:00:00,24.6,28.2,48.2,66.7,132.9,30.3,200.5,6.82
cluster_02,2024-01-17 15:00:00,23.7,28.7,48.7,73.0,134.5,30.0,195.2,6.84
cluster_03,2024-01-17 15:00:00,23.5,28.0,51.0,73.2,134.8,29.0,200.0,6.84
cluster_04,2024-01-17 15:00:00,24.2,28.1,44.4,74.2,134.4,29.3,195.7,6.9
cluster_05,2024-01-17 15:00:00,22.9,28.2,54.1,69.9,133.5,28.7,196.9,6.86
cluster_06,2024-01-17 15:00:00,22.9,29.0,49.5,70.8,133.4,30.0,192.5,6.86
cluster_07,2024-01-17 15:00:00,24.5,28.8,52.2,71.7,131.3,29.5,192.3,6.63
cluster_08,2024-01-17 15:00:00,24.5,28.9,44.6,70.4,134.2,30.4,195.6,6.8
cluster_09,2024-01-17 15:00:00,24.0,29.1,49.7,70.8,132.0,28.9,195.9,6.99
cluster_10,2024-01-17 15:00:00,24.4,28.3,50.8,69.3,134.7,29.4,195.0,7.12
cluster_01,2024-01-17 15:30:00,24.4,27.9,49.2,65.1,132.3,30.1,199.9,6.73
cluster_02,2024-01-17 15:30:00,23.5,28.4,49.7,71.5,133.9,29.9,194.6,6.75
cluster_03,2024-01-17 15:30:00,23.3,27.8,52.0,71.6,134.2,28.9,199.3,6.75
cluster_04,2024-01-17 15:30:00,24.0,27.8,45.4,72.6,133.8,29.1,195.1,6.81
cluster_05,2024-01-17 15:30:00,22.8,27.9,55.1,68.4,132.9,28.6,196.3,6.77
cluster_06,2024-01-17 15:30:00,22.7,28.7,50.5,69.3,132.7,29.8,191.8,6.77
cluster_07,2024-01-17 15:30:00,24.4,28.5,53.2,70.1,130.7,29.3,191.7,6.54
cluster_08,2024-01-17 15:30:00,24.4,28.6,45.6,68.9,133.6,30.3,194.9,6.71
cluster_09,2024-01-17 15:30:00,23.9,28.9,50.7,69.3,131.4,28.8,195.2,6.9
cluster_10,2024-01-17 15:30:00,24.3,28.0,51.8,67.8,134.1,29.2,194.3,7.02
cluster_01,2024-01-17 16:00:00,24.6,27.7,50.8,64.4,131.6,30.0,200.3,6.76
cluster_02,2024-01-17 16:00:00,23.7,28.2,51.3,70.7,133.2,29.8,195.1,6.78
cluster_03,2024-01-17 16:00:00,23.4,27.6,53.6,70.8,133.5,28.7,199.8,6.77
cluster_04,2024-01-17 16:00:00,24.1,27.6,47.0,71.9,133.1,29.0,195.6,6.83
cluster_05,2024-01-17 16:00:00,22.9,27.7,56.7,67.6,132.3,28.5,196.8,6.79
cluster_06,2024-01-17 16:00:00,22.9,28.6,52.1,68.5,132.1,29.7,192.3,6.8
cluster_07,2024-01-17 16:00:00,24.5,28.4,54.8,69.4,130.0,29.2,192.1,6.56
cluster_08,2024-01-17 16:00:00,24.5,28.5,47.2,68.1,132.9,30.2,195.4,6.74
cluster_09,2024-01-17 16:00:00,24.0,28.7,52.3,68.5,130.7,28.7,195.7,6.92
cluster_10,2024-01-17 16:00:00,24.4,27.9,53.4,67.0,133.4,29.1,194.8,7.05
cluster_01,2024-01-17 16:30:00,22.7,28.1,51.1,67.0,131.8,30.0,200.0,6.76
cluster_02,2024-01-17 16:30:00,21.8,28.6,51.6,73.4,133.4,29.8,194.7,6.78
cluster_03,2024-01-17 16:30:00,21.6,27.9,53.9,73.5,133.7,28.8,199.5,6.78
cluster_04,2024-01-17 16:30:00,22.3,28.0,47.4,74.5,133.4,29.0,195.2,6.84
cluster_05,2024-01-17 16:30:00,21.1,28.1,57.0,70.3,132.5,28.5,196.4,6.8
cluster_06,2024-01-17 16:30:00,21.0,28.9,52.4,71.1,132.3,29.7,191.9,6.81
cluster_07,2024-01-17 16:30:00,22.6,28.7,55.2,72.0,130.2,29.2,191.8,6.57
cluster_08,2024-01-17 16:30:00,22.7,28.8,47.5,70.7,133.1,30.2,195.0,6.74
cluster_09,2024-01-17 16:30:00,22.2,29.0,52.7,71.2,130.9,28.7,195.3,6.93
cluster_10,2024-01-17 16:30:00,22.6,28.2,53.7,69.6,133.7,29.1,194.4,7.06
cluster_01,2024-01-17 17:00:00,20.2,26.5,54.6,63.6,132.7,30.1,201.0,6.72
cluster_02,2024-01-17 17:00:00,19.3,27.0,55.1,69.9,134.2,29.8,195.7,6.74
cluster_03,2024-01-17 17:00:00,19.0,26.4,57.4,70.1,134.5,28.8,200.5,6.74
cluster_04,2024-01-17 17:00:00,19.7,26.4,50.8,71.1,134.2,29.0,196.2,6.8
cluster_05,2024-01-17 17:00:00,18.5,26.5,60.5,66.8,133.3,28.5,197.4,6.76
cluster_06,2024-01-17 17:00:00,18.5,27.4,55.9,67.7,133.1,29.7,192.9,6.77
cluster_07,2024-01-17 17:00:00,20.1,27.2,58.6,68.6,131.1,29.2,192.8,6.53
cluster_08,2024-01-17 17:00:00,20.1,27.3,51.0,67.3,134.0,30.2,196.0,6.7
cluster_09,2024-01-17 17:00:00,19.6,27.5,56.2,67.7,131.7,28.7,196.3,6.89
cluster_10,2024-01-17 17:00:00,20.0,26.7,57.2,66.2,134.5,29.1,195.4,7.02
cluster_01,2024-01-17 17:30:00,21.6,27.6,61.1,67.5,131.0,30.1,201.2,6.8
cluster_02,2024-01-17 17:30:00,20.7,28.1,61.7,73.8,132.6,29.8,195.9,6.82
cluster_03,2024-01-17 17:30:00,20.4,27.4,64.0,74.0,132.9,28.8,200.7,6.81
cluster_04,2024-01-17 17:30:00,21.1,27.5,57.4,75.0,132.5,29.0,196.4,6.87
cluster_05,2024-01-17 17:30:00,19.9,27.6,67.0,70.7,131.7,28.5,197.6,6.83
cluster_06,2024-01-17 17:30:00,19.9,28.4,62.5,71.6,131.5,29.7,193.2,6.84
cluster_07,2024-01-17 17:30:00,21.5,28.2,65.2,72.5,129.4,29.2,193.0,6.6
cluster_08,2024-01-17 17:30:00,21.5,28.3,57.6,71.2,132.3,30.2,196.3,6.77
cluster_09,2024-01-17 17:30:00,21.0,28.5,62.7,71.6,130.1,28.7,196.6,6.96
cluster_10,2024-01-17 17:30:00,21.4,27.7,63.8,70.1,132.8,29.1,195.7,7.09
cluster_01,2024-01-17 18:00:00,18.8,25.1,63.0,61.1,131.9,30.2,199.1,6.76
cluster_02,2024-01-17 18:00:00,17.9,25.6,63.5,67.4,133.5,29.9,193.8,6.78
cluster_03,2024-01-17 18:00:00,17.7,24.9,65.8,67.6,133.8,28.9,198.6,6.77
cluster_04,2024-01-17 18:00:00,18.4,25.0,59.2,68.6,133.5,29.2,194.3,6.84
cluster_05,2024-01-17 18:00:00,17.2,25.1,68.9,64.3,132.6,28.6,195.5,6.79
cluster_06,2024-01-17 18:00:00,17.1,25.9,64.3,65.2,132.4,29.9,191.1,6.8
cluster_07,2024-01-17 18:00:00,18.7,25.7,67.0,66.1,130.3,29.4,190.9,6.56
cluster_08,2024-01-17 18:00:00,18.8,25.8,59.4,64.8,133.2,30.3,194.2,6.74
cluster_09,2024-01-17 18:00:00,18.3,26.0,64.6,65.2,131.0,28.8,194.5,6.92
cluster_10,2024-01-17 18:00:00,18.7,25.2,65.6,63.7,133.8,29.3,193.6,7.05
cluster_01,2024-01-17 18:30:00,20.1,24.5,61.2,66.1,131.3,30.1,198.4,6.78
cluster_02,2024-01-17 18:30:00,19.2,25.0,61.7,72.4,132.9,29.8,193.1,6.8
cluster_03,2024-01-17 18:30:00,19.0,24.3,64.0,72.6,133.2,28.8,197.9,6.8
cluster_04,2024-01-17 18:30:00,19.6,24.4,57.4,73.6,132.8,29.0,193.6,6.86
cluster_05,2024-01-17 18:30:00,18.4,24.5,67.1,69.3,131.9,28.5,194.8,6.82
cluster_06,2024-01-17 18:30:00,18.4,25.3,62.5,70.2,131.8,29.8,190.4,6.83
cluster_07,2024-01-17 18:30:00,20.0,25.1,65.2,71.1,129.7,29.2,190.2,6.59
cluster_08,2024-01-17 18:30:00,20.0,25.2,57.6,69.8,132.6,30.2,193.5,6.76
cluster_09,2024-01-17 18:30:00,19.5,25.4,62.7,70.2,130.4,28.7,193.8,6.95
cluster_10,2024-01-17 18:30:00,19.9,24.6,63.8,68.7,133.1,29.1,192.9,7.08
cluster_01,2024-01-17 19:00:00,17.0,24.3,67.0,63.2,131.6,30.2,197.8,6.72
cluster_02,2024-01-17 19:00:00,16.1,24.8,67.5,69.6,133.2,29.9,192.5,6.74
cluster_03,2024-01-17 19:00:00,15.8,24.2,69.8,69.7,133.5,28.9,197.2,6.73
cluster_04,2024-01-17 19:00:00,16.5,24.2,63.2,70.7,133.1,29.2,193.0,6.8
cluster_05,2024-01-17 19:00:00,15.3,24.3,72.9,66.5,132.3,28.6,194.2,6.75
cluster_06,2024-01-17 19:00:00,15.3,25.2,68.3,67.3,132.1,29.9,189.7,6.76
cluster_07,2024-01-17 19:00:00,16.9,24.9,71.0,68.2,130.0,29.4,189.6,6.52
cluster_08,2024-01-17 19:00:00,16.9,25.0,63.4,66.9,132.9,30.3,192.8,6.7
cluster_09,2024-01-17 19:00:00,16.4,25.3,68.5,67.4,130.7,28.8,193.1,6.89
cluster_10,2024-01-17 19:00:00,16.8,24.5,69.6,65.8,133.4,29.3,192.2,7.01
cluster_01,2024-01-17 19:30:00,19.7,22.7,71.4,62.1,132.6,30.0,200.5,6.74
cluster_02,2024-01-17 19:30:00,18.8,23.2,71.9,68.5,134.2,29.8,195.2,6.76
cluster_03,2024-01-17 19:30:00,18.6,22.6,74.2,68.6,134.5,28.7,200.0,6.76
cluster_04,2024-01-17 19:30:00,19.2,22.6,67.6,69.7,134.1,29.0,195.7,6.82
cluster_05,2024-01-17 19:30:00,18.0,22.7,77.3,65.4,133.2,28.5,196.9,6.78
cluster_06,2024-01-17 19:30:00,18.0,23.6,72.7,66.3,133.0,29.7,192.5,6.78
cluster_07,2024-01-17 19:30:00,19.6,23.3,75.4,67.2,131.0,29.2,192.3,6.54
cluster_08,2024-01-17 19:30:00,19.6,23.4,67.8,65.9,133.9,30.2,195.6,6.72
cluster_09,2024-01-17 19:30:00,19.1,23.7,73.0,66.3,131.7,28.7,195.9,6.91
